product_id,product_title,rating,summary,review,location,date,upvotes,downvotes
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Worth the money,Best one for rough use at this price.. Daily office going people who ride bike must buy,Chennai,"Mar, 2022",3,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Does the job,Battery life is good👍 but bass quality not good👎 sound quality not good normal quality build quality not good...,Purba Medinipur District,"Jan, 2022",3,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Waste of money!,Received Damaged Useless Dead Product.Didnt know why I went for this Sh***y Product. Buyers Beware,Raia,"Dec, 2021",2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Worthless,Bad. Cant connect call,Bangalore Urban,"Nov, 2021",2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Simply awesome,Very nice product,Kanpur Dehat,"Sep, 2021",2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Wonderful,Getting more than 40 hours Thank you  aroma and Flipkart for this wonderful product,Malayinkeezhu,"Sep, 2021",2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Does the job,Ok,Ballari,"Sep, 2021",3,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Mind-blowing purchase,Work is fine,Madhupur,"Jan, 2022",5,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Super!,Very nice product thanks Flipkart,Surat District,"Dec, 2021",5,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Worthless,Useless product,Jalor,"Nov, 2021",5,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,Very good product,Bengaluru,"Sep, 2021",5,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Perfect product!,Nice product 👌,Tumakuru,"Sep, 2021",7,3
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Good quality product,Nice neckband for me,Jhumri Telaiya,"Jun, 2021",8,3
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Good,"I HAVE PURCHASE AROMA YELLOW SERIES NB119B VERY LITTLE GOOD BUT SOUND GOOD, BUT I HAVE CHECKED BATTERY🔋 BACKUP LOW QUILITY . AUTOMATICALLY DOWN No properly Backup I didn't likely.. Don't purchase this product. I worst Product...",Mumbai,"Sep, 2021",13,9
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Brilliant,Nice product,Dahej Sir,"Dec, 2021",6,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Just okay,Temporary is better......,Dhanbad,"Sep, 2021",6,3
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Fair,Very good sound and highly battery backup up to 50 Hrs.  So good product,Samastipur,"Jan, 2022",8,4
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,2,Bad sound quality,surrounding noise catch-up  is much much higher in this headsets .. resulting voice quality is poor .. suggestion: please try to avoid.,Krishnanagar,"Sep, 2021",11,8
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Very poor,Not so good,East Godavari District,"Jun, 2021",18,16
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Pretty good,Value for money product.... Best Bluetooth Headphone under Rs. 400/-Sound Quality is very good..... Go for it....,Nalbari,7 months ago,3,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Wonderful,"I bought this headphone at 29 May.  As much as it was charged that day, today it is about 3-4 days and I am still able to finish the charge.  I use it for about 15 hours every day.  Battery Backup Next Next.  And this headphone sound quality is deadly number ion diameter.  In fact, I really like this headphone.  Thanks to Flipkart.",Haldibari,9 months ago,3,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific,Best in this segment 379,Gonda,9 months ago,4,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Unsatisfactory,Invoice and outvoice  calling is  not proper,Bhiwandi,10 months ago,3,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Hated it!,"Not a good product to buy, its not connected on my device if it is connected to my device then after 10 minutes it's automatically disconnected with my mobile also magnet also not working and also sound quality is average and also not properly charging. Finally more than 5 Problems that I have faced by this product",Madurai,10 months ago,3,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Awesome,Super aroma badshah,Saran District,11 months ago,3,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Does the job,Average quality.,Kozhikode District,"Feb, 2022",3,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Decent product,Nice a bt,New Delhi,"Jul, 2021",4,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Excellent,Battery 🔋vary good backup,Sundargarh,"Jul, 2021",4,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Excellent,GOOD PRODUCT,Pratapgarh District,"Jul, 2021",4,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Terrible product,Bad 😞 money 💰 west,Tiruppur District,"Dec, 2021",4,2
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Worst experience ever!,Low bass,Jalpaiguri District,"Jul, 2021",4,2
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Unsatisfactory,Not good sound and not battery backup,Aurangabad,"Sep, 2021",14,13
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Fabulous!,Good sound quality and battery backup,Faizabad,3 months ago,2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,Good sound battery pack very good,,5 months ago,0,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Worst experience ever!,Low quality,Ernakulam District,4 months ago,1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,2,Moderate,No good no bad,Tirunelveli District,6 months ago,0,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Utterly Disappointed,"Very poor quality. I used it for only 2 months, charging point is rusted and damaged",Hole Narsipur,5 months ago,1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Horrible,CHARGING PIN VERY WORST QUALITY,Chennai,6 months ago,1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Worst experience ever!,Worst product. Left speaker stopped working after 3.5 months of purchase. Even Lesser use.,New Delhi,6 months ago,1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Fabulous!,"The product was very nice than I expected.but only two problems are (1)I have received a different colour than I ordered.and(02)i didn't recieve the cable wire.this are the 2 main problems I received,instaed that,the sound is amezing,and also the battery backup is extradinary..recommended to buy.thankyou Flipkart...",Rajampet,6 months ago,2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Delightful,Nice product,Seoni,2 months ago,0,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Highly recommended,Good praise of the👌,,7 months ago,2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Wonderful,Very nice 👍,,7 months ago,2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Unsatisfactory,This product is very low quality don't west money,Godhara,7 months ago,1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Worth the money,Average product Sound - ⭐⭐⭐Bass - ⭐⭐⭐Battery backup - ⭐⭐⭐⭐⭐Charging time - ⭐⭐⭐⭐Quality -⭐⭐⭐OVERALL VALUE FOR MONEY - ⭐⭐⭐⭐⭐ i bought for 449 rupees..,Jyoti Khuria,7 months ago,2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Worthless,Very worst one side not working,Perambalur,7 months ago,1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Good,Nice 👍🏿 product,Patna,5 months ago,0,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Waste of money!,To waste item very very bad,Vijayawada,7 months ago,1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Very poor,Very very very bad 2days only work waste,Chennai,7 months ago,1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Awesome,Very beautiful headphone,Navi Mumbai,8 months ago,2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Hated it!,It is a bad product.its software is very bad.It auto paly music and very bad connect with mobile,Patna,8 months ago,1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Very poor,Quality is not good,Kolkata,8 months ago,1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Very poor,I received defected neckband. Headphones Does not work.,Charkhi Dadri District,8 months ago,1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Terrible product,The bluetooth is not connecting properly,Mangalore,8 months ago,1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Worst experience ever!,Not bad.,Purba Bardhaman District,8 months ago,1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Utterly Disappointed,"Uselees product dont by it waste of money,after 1 headphones is not working",Umarkhed,8 months ago,1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Not recommended at all,Very bad product sounds quality is very bad and battery also bad,Bilaspur,8 months ago,1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Sound quality is Good 👍,Jajapur District,9 months ago,2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Unsatisfactory,Bad quality 😡,Indore,10 months ago,1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Super!,Very Very nice product in terms of price.,Kolkata,10 months ago,2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Nice product,Good 👍,Mahesana,10 months ago,2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Worthless,Bluetooth was not work properly.,Hoshiarpur,11 months ago,1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Wonderful,Nice a6a ha,Falta Industrial Growth Centre,11 months ago,2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Brilliant,Super earphones 🎧 you can buy if you search in budget,Kangayampalayam,"Mar, 2022",2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Very Good,It is good for only calling purpose not song lover porpose.,Greater Noida,"Feb, 2022",1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Pretty good,Product is too good...bt charging cable is Missing,Tirunelveli,"Feb, 2022",2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Classy product,Thanks Flipkart for this amazing product....loved it,Rourkela,"Feb, 2022",2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Brilliant,Good digital sound quality.,Chennai,"Jan, 2022",2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Simply awesome,Brand is not important  all company brands in his way,Ashti Midc,"Jan, 2022",2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Great product,Nice,Chennai,"Dec, 2021",1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Mind-blowing purchase,Wow very nice,Kachchh District,"Dec, 2021",1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,Good,Imphal,"Nov, 2021",1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Terrible product,Sound kwolety not Good Its Bad Dont west you're money,Valsad,"Sep, 2021",1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Must buy!,Nice Bluetooth super volume very nice product,Ahmedabad,"Aug, 2021",2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Just wow!,Nice,Rahata,"Aug, 2021",2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific,I love this product 😊😊I am very happy ♥️guys just buy it 🤞🤞🤞,Baleshwar District,"Aug, 2021",1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Simply awesome,Super,Pune,"Aug, 2021",2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Very Good,Ok,Harindanga,"Jul, 2021",2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Value-for-money,Nice product,Barmer District,"Jul, 2021",1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Delightful,Battery backup superrrrrr 2 days,Tiruchirappalli,"Jul, 2021",2,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Nice product,Very good quality,Umbergaon,"Jun, 2021",1,0
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Useless product,Saund is very bad,Ahmedabad,"Jul, 2021",9,8
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Did not meet expectations,It has given 40 hours battery backup but when I use it in half an our it automatically closed and gave only 20 to 30 minute backup...,Umarkote,"Jun, 2021",12,14
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Terrible product,Doesn't work below 20% batteryAfter a month of using now sounds is breaking countiniously,New Delhi,8 months ago,2,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,👉 Best For Online classes 👌👌👌👉 Loot Loo👉 Battery Backup 🤘🤘🤘,Madhepura,10 months ago,2,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Fabulous!,Good quality,Thiruvallur District,"Sep, 2021",3,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Pretty good,"Nice battery backup but magnet quality low,",Taki,"Aug, 2021",3,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Worst experience ever!,Magnetic is not working so i want to Change it,Tumkur District,"Aug, 2021",2,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Just okay,Good,New Barrackpur,"Aug, 2021",3,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Extraordinary,Visakhapatnam District,"Aug, 2021",3,2
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Simply awesome,Great battery life is good,Tiruppur District,"Jul, 2021",3,2
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Wonderful,I have got today.. Im fully satisfied by this product. Excellent bassGood sound qualityGood battery backup,Thenhippalam,7 months ago,2,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Good choice,Good earphon but there's no cable for charging 😑😑,Mandvi Kachchh District,8 months ago,2,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Sound Effect,Balangir District,9 months ago,2,1
ACCG2TC8SURNPZAA,Aroma NB119B Badshah - 40 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Delightful,nice product best brand,Gurugram,"Dec, 2021",2,0
